STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,landcover,Land cover,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LT0,Lietuva,2018,,1392,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LT00,Lietuva (NUTS 2013),2009,,1693,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LT00,Lietuva (NUTS 2013),2012,,1729,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LT00,Lietuva (NUTS 2013),2015,,1795,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LT01,Sostinės regionas,2018,,232,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LT02,Vidurio ir vakarų Lietuvos regionas,2018,,1160,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU,Luxembourg,2009,,230,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU,Luxembourg,2012,,252,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU,Luxembourg,2015,,255,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU,Luxembourg,2018,,193,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU0,Luxembourg,2009,,230,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU0,Luxembourg,2012,,252,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU0,Luxembourg,2015,,255,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU0,Luxembourg,2018,,193,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU00,Luxembourg,2009,,230,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU00,Luxembourg,2012,,252,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU00,Luxembourg,2015,,255,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LU00,Luxembourg,2018,,193,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV,Latvia,2009,,1000,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV,Latvia,2012,,1018,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV,Latvia,2015,,1049,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV,Latvia,2018,,1123,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV0,Latvija,2009,,1000,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV0,Latvija,2012,,1018,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV0,Latvija,2015,,1049,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV0,Latvija,2018,,1123,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV00,Latvija,2009,,1000,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV00,Latvija,2012,,1018,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV00,Latvija,2015,,1049,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,LV00,Latvija,2018,,1123,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT,Malta,2012,,75,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT,Malta,2015,,75,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT,Malta,2018,,87,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT0,Malta,2012,,75,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT0,Malta,2015,,75,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT0,Malta,2018,,87,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT00,Malta,2012,,75,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT00,Malta,2015,,75,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,MT00,Malta,2018,,87,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL,Netherlands,2009,,4047,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL,Netherlands,2012,,4290,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL,Netherlands,2015,,4535,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL,Netherlands,2018,,4711,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL1,Noord-Nederland,2009,,609,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL1,Noord-Nederland,2012,,649,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL1,Noord-Nederland,2015,,689,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL1,Noord-Nederland,2018,,601,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL11,Groningen,2009,,261,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL11,Groningen,2012,,270,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL11,Groningen,2015,,283,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL11,Groningen,2018,,219,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL12,Friesland (NL),2009,,159,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL12,Friesland (NL),2012,,166,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL12,Friesland (NL),2015,,168,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL12,Friesland (NL),2018,,207,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL13,Drenthe,2009,,189,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL13,Drenthe,2012,,214,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL13,Drenthe,2015,,238,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL13,Drenthe,2018,,174,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL2,Oost-Nederland,2009,,979,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL2,Oost-Nederland,2012,,1032,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL2,Oost-Nederland,2015,,1082,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL2,Oost-Nederland,2018,,1056,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL21,Overijssel,2009,,303,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL21,Overijssel,2012,,316,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL21,Overijssel,2015,,343,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL21,Overijssel,2018,,334,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL22,Gelderland,2009,,544,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL22,Gelderland,2012,,564,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL22,Gelderland,2015,,578,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL22,Gelderland,2018,,612,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL23,Flevoland,2009,,132,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL23,Flevoland,2012,,152,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL23,Flevoland,2015,,161,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL23,Flevoland,2018,,109,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL3,West-Nederland,2009,,1387,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL3,West-Nederland,2012,,1472,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL3,West-Nederland,2015,,1600,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL3,West-Nederland,2018,,1800,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL31,Utrecht (NUTS 2021),2009,,188,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL31,Utrecht (NUTS 2021),2012,,209,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL31,Utrecht (NUTS 2021),2015,,228,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL31,Utrecht (NUTS 2021),2018,,266,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL32,Noord-Holland,2009,,467,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL32,Noord-Holland,2012,,497,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL32,Noord-Holland,2015,,531,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL32,Noord-Holland,2018,,563,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL33,Zuid-Holland (NUTS 2021),2009,,612,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL33,Zuid-Holland (NUTS 2021),2012,,649,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL33,Zuid-Holland (NUTS 2021),2015,,688,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL33,Zuid-Holland (NUTS 2021),2018,,764,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL34,Zeeland,2009,,121,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL34,Zeeland,2012,,118,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL34,Zeeland,2015,,152,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL34,Zeeland,2018,,207,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL4,Zuid-Nederland,2009,,1071,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL4,Zuid-Nederland,2012,,1137,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL4,Zuid-Nederland,2015,,1165,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL4,Zuid-Nederland,2018,,1255,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL41,Noord-Brabant,2009,,775,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL41,Noord-Brabant,2012,,808,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL41,Noord-Brabant,2015,,822,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL41,Noord-Brabant,2018,,867,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL42,Limburg (NL),2009,,296,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL42,Limburg (NL),2012,,328,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL42,Limburg (NL),2015,,342,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,NL42,Limburg (NL),2018,,387,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL,Poland,2009,,10059,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL,Poland,2012,,10364,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL,Poland,2015,,10770,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL,Poland,2018,,11233,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL1,Region Centralny (NUTS 2013),2009,,2158,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL1,Region Centralny (NUTS 2013),2012,,2227,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL1,Region Centralny (NUTS 2013),2015,,2306,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL11,Lódzkie (NUTS 2013),2009,,845,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL11,Lódzkie (NUTS 2013),2012,,883,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL11,Lódzkie (NUTS 2013),2015,,917,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL12,Mazowieckie (NUTS 2013),2009,,1313,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL12,Mazowieckie (NUTS 2013),2012,,1345,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL12,Mazowieckie (NUTS 2013),2015,,1389,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL2,Makroregion południowy,2009,,1785,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL2,Makroregion południowy,2012,,1791,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL2,Makroregion południowy,2015,,1826,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL2,Makroregion południowy,2018,,1637,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL21,Małopolskie,2009,,710,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL21,Małopolskie,2012,,715,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL21,Małopolskie,2015,,750,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL21,Małopolskie,2018,,642,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL22,Śląskie,2009,,1075,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL22,Śląskie,2012,,1076,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL22,Śląskie,2015,,1076,,,,,
dataflow,ESTAT:LAN_LCV_OVW$DEFAULTVIEW(1.0),Land cover overview by NUTS 2 region,A,Annual,KM2,Square kilometre,LCA,Artificial land,PL22,Śląskie,2018,,994,,,,,
