"nuts2_code","country_code","year","fertility","poverty","family_exp","Mismatch"
"NO01","NO",2018,1.5,16.4,1943.57,"High investement, low fertility"
"NO02","NO",2018,1.51,15.1,1943.57,"High investement, low fertility"
"NO03","NO",2018,1.56,13.6,1943.57,"Balanced investment"
"NO04","NO",2018,1.68,17.5,1943.57,"Balanced investment"
"NO05","NO",2018,1.64,14.7,1943.57,"Balanced investment"
"NO06","NO",2018,1.53,15,1943.57,"Balanced investment"
"NO07","NO",2018,1.54,16.8,1943.57,"Balanced investment"
"NO01","NO",2019,1.47,16.2,1960.89,"High investement, low fertility"
"NO02","NO",2019,1.48,19.7,1960.89,"High investement, low fertility"
"NO03","NO",2019,1.53,14.5,1960.89,"Balanced investment"
"NO04","NO",2019,1.64,17.4,1960.89,"Balanced investment"
"NO05","NO",2019,1.6,13.2,1960.89,"Balanced investment"
"NO06","NO",2019,1.52,14.4,1960.89,"High investement, low fertility"
"NO07","NO",2019,1.49,16.2,1960.89,"High investement, low fertility"
"PL21","PL",2019,1.51,18.1,308.95,"High investement, low fertility"
"PL22","PL",2019,1.38,13,308.95,"High investement, low fertility"
"PL41","PL",2019,1.55,17.3,308.95,"Balanced investment"
"PL42","PL",2019,1.32,16.5,308.95,"High investement, low fertility"
"PL43","PL",2019,1.35,14.8,308.95,"High investement, low fertility"
"PL51","PL",2019,1.38,14.1,308.95,"High investement, low fertility"
"PL52","PL",2019,1.33,17.8,308.95,"High investement, low fertility"
"PL61","PL",2019,1.39,22.2,308.95,"High investement, low fertility"
"PL62","PL",2019,1.35,23.7,308.95,"High investement, low fertility"
"PL63","PL",2019,1.62,15,308.95,"Balanced investment"
"PL71","PL",2019,1.36,17.1,308.95,"High investement, low fertility"
"PL72","PL",2019,1.26,20.3,308.95,"High investement, low fertility"
"PL81","PL",2019,1.34,28.5,308.95,"High investement, low fertility"
"PL82","PL",2019,1.38,22.1,308.95,"High investement, low fertility"
"PL84","PL",2019,1.42,20.5,308.95,"High investement, low fertility"
"PL91","PL",2019,1.6,12.9,308.95,"Balanced investment"
"PL92","PL",2019,1.51,21.1,308.95,"High investement, low fertility"
"PT11","PT",2018,1.27667,23,600.03,"High investement, low fertility"
"PT15","PT",2018,1.64886,23.2,600.03,"Balanced investment"
"PT16","PT",2018,1.34243,22.8,600.03,"High investement, low fertility"
"PT17","PT",2018,1.62063,16.5,600.03,"Balanced investment"
"PT18","PT",2018,1.50266,21.1,600.03,"High investement, low fertility"
"PT20","PT",2018,1.39402,36.5,600.03,"High investement, low fertility"
"PT30","PT",2018,1.30193,31.9,600.03,"High investement, low fertility"
"PT11","PT",2019,1.28793,22.3,646.81,"High investement, low fertility"
"PT15","PT",2019,1.67784,22.7,646.81,"Balanced investment"
"PT16","PT",2019,1.36295,20.5,646.81,"High investement, low fertility"
"PT17","PT",2019,1.62614,17.5,646.81,"Balanced investment"
"PT18","PT",2019,1.54728,21.6,646.81,"Balanced investment"
"PT20","PT",2019,1.35461,36.7,646.81,"High investement, low fertility"
"PT30","PT",2019,1.3177,32,646.81,"High investement, low fertility"
"RO11","RO",2017,1.7,35.6,150.65,"High fertility, low investment"
"RO12","RO",2017,1.88,29.7,150.65,"High fertility, low investment"
"RO21","RO",2017,2.16,49.6,150.65,"High fertility, low investment"
"RO22","RO",2017,1.89,52.4,150.65,"High fertility, low investment"
"RO31","RO",2017,1.74,50.2,150.65,"High fertility, low investment"
"RO32","RO",2017,1.52,31.8,150.65,"Low investment, low fertility"
"RO41","RO",2017,1.63,52.5,150.65,"High fertility, low investment"
"RO42","RO",2017,1.58,31.8,150.65,"High fertility, low investment"
"RO11","RO",2018,1.69,28.8,182.48,"High fertility, low investment"
"RO12","RO",2018,1.84,27.6,182.48,"High fertility, low investment"
"RO21","RO",2018,2.09,49.9,182.48,"High fertility, low investment"
"RO22","RO",2018,1.84,50.3,182.48,"High fertility, low investment"
"RO31","RO",2018,1.74,45.6,182.48,"High fertility, low investment"
"RO32","RO",2018,1.53,28.2,182.48,"High fertility, low investment"
"RO41","RO",2018,1.66,47.4,182.48,"High fertility, low investment"
"RO42","RO",2018,1.6,24.2,182.48,"High fertility, low investment"
"RO11","RO",2019,1.69,23.4,209.14,"High fertility, low investment"
"RO12","RO",2019,1.85,28.2,209.14,"High fertility, low investment"
"RO21","RO",2019,2.14,49.2,209.14,"High fertility, low investment"
"RO22","RO",2019,1.84,49.5,209.14,"High fertility, low investment"
"RO31","RO",2019,1.76,43.1,209.14,"High fertility, low investment"
"RO32","RO",2019,1.55,21.7,209.14,"High fertility, low investment"
"RO41","RO",2019,1.64,42.2,209.14,"High fertility, low investment"
"RO42","RO",2019,1.58,24,209.14,"High fertility, low investment"
"SE11","SE",2017,1.71,14.1,2942.34,"Balanced investment"
"SE12","SE",2017,1.8,16.7,2942.34,"Balanced investment"
"SE21","SE",2017,1.91,14,2942.34,"Balanced investment"
"SE22","SE",2017,1.78,21.9,2942.34,"Balanced investment"
"SE23","SE",2017,1.76,18.2,2942.34,"Balanced investment"
"SE31","SE",2017,1.89,20.3,2942.34,"Balanced investment"
"SE32","SE",2017,1.9,16.7,2942.34,"Balanced investment"
"SE33","SE",2017,1.73,15.3,2942.34,"Balanced investment"
"SE11","SE",2018,1.66,13.6,2975.35,"Balanced investment"
"SE12","SE",2018,1.76,16.5,2975.35,"Balanced investment"
"SE21","SE",2018,1.88,16.9,2975.35,"Balanced investment"
"SE22","SE",2018,1.76,26.2,2975.35,"Balanced investment"
"SE23","SE",2018,1.74,16.6,2975.35,"Balanced investment"
"SE31","SE",2018,1.89,19.5,2975.35,"Balanced investment"
"SE32","SE",2018,1.9,18.4,2975.35,"Balanced investment"
"SE33","SE",2018,1.69,17.4,2975.35,"Balanced investment"
"SE11","SE",2019,1.61,14.5,2965.77,"Balanced investment"
"SE12","SE",2019,1.72,18.4,2965.77,"Balanced investment"
"SE21","SE",2019,1.83,16.3,2965.77,"Balanced investment"
"SE22","SE",2019,1.72,24.7,2965.77,"Balanced investment"
"SE23","SE",2019,1.71,18.7,2965.77,"Balanced investment"
"SE31","SE",2019,1.78,18.2,2965.77,"Balanced investment"
"SE32","SE",2019,1.82,23.6,2965.77,"Balanced investment"
"SE33","SE",2019,1.7,16.3,2965.77,"Balanced investment"
"SI03","SI",2018,1.64,17.3,48.13,"High fertility, low investment"
"SI04","SI",2018,1.58,13.3,48.13,"High fertility, low investment"
"SI03","SI",2019,1.68,16.3,51.31,"High fertility, low investment"
"SI04","SI",2019,1.55,10.8,51.31,"High fertility, low investment"
"SK01","SK",2017,1.66,9.9,182.69,"High fertility, low investment"
"SK02","SK",2017,1.34,12.9,182.69,"Low investment, low fertility"
"SK03","SK",2017,1.45,17.5,182.69,"Low investment, low fertility"
"SK04","SK",2017,1.65,20.1,182.69,"High fertility, low investment"
"SK01","SK",2018,1.7,7.3,166.64,"High fertility, low investment"
"SK02","SK",2018,1.35,10.7,166.64,"Low investment, low fertility"
"SK03","SK",2018,1.48,18.6,166.64,"Low investment, low fertility"
"SK04","SK",2018,1.66,20.6,166.64,"High fertility, low investment"
"SK01","SK",2019,1.65,6.8,263.37,"Balanced investment"
"SK02","SK",2019,1.4,10.2,263.37,"High investement, low fertility"
"SK03","SK",2019,1.49,19.3,263.37,"High investement, low fertility"
"SK04","SK",2019,1.69,19.7,263.37,"Balanced investment"
"AL01","AL",2019,1.59,55.4,27.04,"High fertility, low investment"
"AL02","AL",2019,1.28,49.2,27.04,"Low investment, low fertility"
"AL03","AL",2019,1.23,48.4,27.04,"Low investment, low fertility"
"BG31","BG",2017,1.85291,47.4,185.93,"High fertility, low investment"
"BG32","BG",2017,1.71635,43,185.93,"High fertility, low investment"
"BG33","BG",2017,1.68931,40.4,185.93,"High fertility, low investment"
"BG34","BG",2017,2.10908,39.9,185.93,"High fertility, low investment"
"BG41","BG",2017,1.45777,26,185.93,"Low investment, low fertility"
"BG42","BG",2017,1.79732,45,185.93,"High fertility, low investment"
"BG31","BG",2018,1.88775,42,194.94,"High fertility, low investment"
"BG32","BG",2018,1.75067,34.5,194.94,"High fertility, low investment"
"BG33","BG",2018,1.73954,34.5,194.94,"High fertility, low investment"
"BG34","BG",2018,2.10184,36.2,194.94,"High fertility, low investment"
"BG41","BG",2018,1.46803,22.8,194.94,"Low investment, low fertility"
"BG42","BG",2018,1.83131,39.2,194.94,"High fertility, low investment"
"BG31","BG",2019,1.90808,41.6,203.51,"High fertility, low investment"
"BG32","BG",2019,1.77018,37.6,203.51,"High fertility, low investment"
"BG33","BG",2019,1.83009,33.7,203.51,"High fertility, low investment"
"BG34","BG",2019,2.15573,37.9,203.51,"High fertility, low investment"
"BG41","BG",2019,1.53127,22.7,203.51,"High fertility, low investment"
"BG42","BG",2019,1.87979,38.1,203.51,"High fertility, low investment"
"CH01","CH",2017,1.52,20.4,1030.14,"High investement, low fertility"
"CH02","CH",2017,1.53,19.7,1030.14,"Balanced investment"
"CH03","CH",2017,1.52,17.3,1030.14,"High investement, low fertility"
"CH04","CH",2017,1.5,14.3,1030.14,"High investement, low fertility"
"CH05","CH",2017,1.54,17.9,1030.14,"Balanced investment"
"CH06","CH",2017,1.56,13.6,1030.14,"Balanced investment"
"CH07","CH",2017,1.37,34,1030.14,"High investement, low fertility"
"CH01","CH",2018,1.51,21.2,1063.56,"High investement, low fertility"
"CH02","CH",2018,1.53,19.1,1063.56,"Balanced investment"
"CH03","CH",2018,1.51,18.2,1063.56,"High investement, low fertility"
"CH04","CH",2018,1.47,11.9,1063.56,"High investement, low fertility"
"CH05","CH",2018,1.59,17.7,1063.56,"Balanced investment"
"CH06","CH",2018,1.59,12.5,1063.56,"Balanced investment"
"CH07","CH",2018,1.28,30.2,1063.56,"High investement, low fertility"
"CH01","CH",2019,1.47,26.1,1084.68,"High investement, low fertility"
"CH02","CH",2019,1.5,21.1,1084.68,"High investement, low fertility"
"CH03","CH",2019,1.5,18.8,1084.68,"High investement, low fertility"
"CH04","CH",2019,1.42,13.1,1084.68,"High investement, low fertility"
"CH05","CH",2019,1.53,17.2,1084.68,"Balanced investment"
"CH06","CH",2019,1.54,14.2,1084.68,"Balanced investment"
"CH07","CH",2019,1.26,26.7,1084.68,"High investement, low fertility"
"CZ01","CZ",2017,1.55,9.8,306.71,"Balanced investment"
"CZ02","CZ",2017,1.79,11,306.71,"Balanced investment"
"CZ03","CZ",2017,1.7,9.3,306.71,"Balanced investment"
"CZ04","CZ",2017,1.67,16.1,306.71,"Balanced investment"
"CZ05","CZ",2017,1.7,10.1,306.71,"Balanced investment"
"CZ06","CZ",2017,1.73,11,306.71,"Balanced investment"
"CZ07","CZ",2017,1.67,11.2,306.71,"Balanced investment"
"CZ08","CZ",2017,1.6,19.7,306.71,"Balanced investment"
"CZ01","CZ",2018,1.56,8.3,323.22,"Balanced investment"
"CZ02","CZ",2018,1.74,9.4,323.22,"Balanced investment"
"CZ03","CZ",2018,1.72,9.4,323.22,"Balanced investment"
"CZ04","CZ",2018,1.66,17,323.22,"Balanced investment"
"CZ05","CZ",2018,1.74,11.6,323.22,"Balanced investment"
"CZ06","CZ",2018,1.76,11.3,323.22,"Balanced investment"
"CZ07","CZ",2018,1.71,12.5,323.22,"Balanced investment"
"CZ08","CZ",2018,1.68,16,323.22,"Balanced investment"
"CZ01","CZ",2019,1.52,7.7,335.13,"High investement, low fertility"
"CZ02","CZ",2019,1.76,9.6,335.13,"Balanced investment"
"CZ03","CZ",2019,1.72,9.3,335.13,"Balanced investment"
"CZ04","CZ",2019,1.71,19.7,335.13,"Balanced investment"
"CZ05","CZ",2019,1.76,12.4,335.13,"Balanced investment"
"CZ06","CZ",2019,1.77,11.9,335.13,"Balanced investment"
"CZ07","CZ",2019,1.67,12.8,335.13,"Balanced investment"
"CZ08","CZ",2019,1.66,15.1,335.13,"Balanced investment"
"DK01","DK",2017,1.67,18.9,1409.41,"Balanced investment"
"DK02","DK",2017,1.83,17.9,1409.41,"Balanced investment"
"DK03","DK",2017,1.82,17.6,1409.41,"Balanced investment"
"DK04","DK",2017,1.83,16,1409.41,"Balanced investment"
"DK05","DK",2017,1.81,18.4,1409.41,"Balanced investment"
"DK01","DK",2018,1.65,19.6,1431.27,"Balanced investment"
"DK02","DK",2018,1.83,16.8,1431.27,"Balanced investment"
"DK03","DK",2018,1.78,15.7,1431.27,"Balanced investment"
"DK04","DK",2018,1.81,15.8,1431.27,"Balanced investment"
"DK05","DK",2018,1.77,19.2,1431.27,"Balanced investment"
"DK01","DK",2019,1.66,18.2,1449.08,"Balanced investment"
"DK02","DK",2019,1.76,14.3,1449.08,"Balanced investment"
"DK03","DK",2019,1.73,18.1,1449.08,"Balanced investment"
"DK04","DK",2019,1.75,17,1449.08,"Balanced investment"
"DK05","DK",2019,1.75,17.7,1449.08,"Balanced investment"
"EL30","EL",2018,1.36,27,197.25,"Low investment, low fertility"
"EL41","EL",2018,1.63,31.9,197.25,"High fertility, low investment"
"EL42","EL",2018,1.54,31.6,197.25,"High fertility, low investment"
"EL43","EL",2018,1.52,34.8,197.25,"Low investment, low fertility"
"EL51","EL",2018,1.32,33.5,197.25,"Low investment, low fertility"
"EL52","EL",2018,1.28,29.3,197.25,"Low investment, low fertility"
"EL53","EL",2018,1.26,36.5,197.25,"Low investment, low fertility"
"EL54","EL",2018,1.22,31.1,197.25,"Low investment, low fertility"
"EL61","EL",2018,1.32,32.9,197.25,"Low investment, low fertility"
"EL62","EL",2018,1.6,26.2,197.25,"High fertility, low investment"
"EL63","EL",2018,1.29,41.1,197.25,"Low investment, low fertility"
"EL64","EL",2018,1.23,28.7,197.25,"Low investment, low fertility"
"EL65","EL",2018,1.35,29.2,197.25,"Low investment, low fertility"
"EL30","EL",2019,1.35,24.5,200.19,"Low investment, low fertility"
"EL41","EL",2019,1.6,30.7,200.19,"High fertility, low investment"
"EL42","EL",2019,1.62,30.1,200.19,"High fertility, low investment"
"EL43","EL",2019,1.54,30.5,200.19,"High fertility, low investment"
"EL51","EL",2019,1.3,34,200.19,"Low investment, low fertility"
"EL52","EL",2019,1.27,30.6,200.19,"Low investment, low fertility"
"EL53","EL",2019,1.26,33.6,200.19,"Low investment, low fertility"
"EL54","EL",2019,1.24,26.8,200.19,"Low investment, low fertility"
"EL61","EL",2019,1.28,28.3,200.19,"Low investment, low fertility"
"EL62","EL",2019,1.55,22.3,200.19,"High fertility, low investment"
"EL63","EL",2019,1.32,39.8,200.19,"Low investment, low fertility"
"EL64","EL",2019,1.12,28.3,200.19,"Low investment, low fertility"
"EL65","EL",2019,1.32,35.1,200.19,"Low investment, low fertility"
"ES11","ES",2017,1.11971,23,1925.06,"High investement, low fertility"
"ES12","ES",2017,1.0277,17.8,1925.06,"High investement, low fertility"
"ES13","ES",2017,1.16135,20.5,1925.06,"High investement, low fertility"
"ES21","ES",2017,1.3205,15,1925.06,"High investement, low fertility"
"ES22","ES",2017,1.4463,13.2,1925.06,"High investement, low fertility"
"ES23","ES",2017,1.33934,13.9,1925.06,"High investement, low fertility"
"ES24","ES",2017,1.32689,16.2,1925.06,"High investement, low fertility"
"ES30","ES",2017,1.31942,21.7,1925.06,"High investement, low fertility"
"ES41","ES",2017,1.14147,19.2,1925.06,"High investement, low fertility"
"ES42","ES",2017,1.30795,34.9,1925.06,"High investement, low fertility"
"ES43","ES",2017,1.28931,44.9,1925.06,"High investement, low fertility"
"ES51","ES",2017,1.36858,20.2,1925.06,"High investement, low fertility"
"ES52","ES",2017,1.29225,31.9,1925.06,"High investement, low fertility"
"ES53","ES",2017,1.24946,25.2,1925.06,"High investement, low fertility"
"ES61","ES",2017,1.35638,39,1925.06,"High investement, low fertility"
"ES62","ES",2017,1.54678,35.6,1925.06,"Balanced investment"
"ES63","ES",2017,1.79543,46.9,1925.06,"Balanced investment"
"ES64","ES",2017,2.2558,30.2,1925.06,"Balanced investment"
"ES70","ES",2017,1.07193,39.9,1925.06,"High investement, low fertility"
"ES11","ES",2018,1.04073,24.1,1858.42,"High investement, low fertility"
"ES12","ES",2018,1.02771,21.8,1858.42,"High investement, low fertility"
"ES13","ES",2018,1.11039,24.4,1858.42,"High investement, low fertility"
"ES21","ES",2018,1.27534,12.2,1858.42,"High investement, low fertility"
"ES22","ES",2018,1.37788,13.1,1858.42,"High investement, low fertility"
"ES23","ES",2018,1.23376,19.1,1858.42,"High investement, low fertility"
"ES24","ES",2018,1.28449,17.8,1858.42,"High investement, low fertility"
"ES30","ES",2018,1.26087,20.9,1858.42,"High investement, low fertility"
"ES41","ES",2018,1.14267,19.8,1858.42,"High investement, low fertility"
"ES42","ES",2018,1.26129,33.4,1858.42,"High investement, low fertility"
"ES43","ES",2018,1.21358,43.7,1858.42,"High investement, low fertility"
"ES51","ES",2018,1.30934,18.9,1858.42,"High investement, low fertility"
"ES52","ES",2018,1.23939,30.7,1858.42,"High investement, low fertility"
"ES53","ES",2018,1.24665,17.3,1858.42,"High investement, low fertility"
"ES61","ES",2018,1.31519,41.7,1858.42,"High investement, low fertility"
"ES62","ES",2018,1.52629,33.2,1858.42,"Balanced investment"
"ES63","ES",2018,1.68002,48.9,1858.42,"Balanced investment"
"ES64","ES",2018,2.26992,23.5,1858.42,"Balanced investment"
"ES70","ES",2018,1.00946,39.2,1858.42,"High investement, low fertility"
"ES11","ES",2019,1.01814,24.2,2488.4,"High investement, low fertility"
"ES12","ES",2019,0.95664,25,2488.4,"High investement, low fertility"
"ES13","ES",2019,1.06379,19.8,2488.4,"High investement, low fertility"
"ES21","ES",2019,1.24932,15,2488.4,"High investement, low fertility"
"ES22","ES",2019,1.38361,12.4,2488.4,"High investement, low fertility"
"ES23","ES",2019,1.30172,15.8,2488.4,"High investement, low fertility"
"ES24","ES",2019,1.25335,20.5,2488.4,"High investement, low fertility"
"ES30","ES",2019,1.21957,20.2,2488.4,"High investement, low fertility"
"ES41","ES",2019,1.12497,16.8,2488.4,"High investement, low fertility"
"ES42","ES",2019,1.24287,31,2488.4,"High investement, low fertility"
"ES43","ES",2019,1.2167,36.9,2488.4,"High investement, low fertility"
"ES51","ES",2019,1.26909,18.8,2488.4,"High investement, low fertility"
"ES52","ES",2019,1.23134,28.2,2488.4,"High investement, low fertility"
"ES53","ES",2019,1.17358,16.5,2488.4,"High investement, low fertility"
"ES61","ES",2019,1.30586,39.3,2488.4,"High investement, low fertility"
"ES62","ES",2019,1.49064,33.4,2488.4,"High investement, low fertility"
"ES63","ES",2019,1.48046,49,2488.4,"High investement, low fertility"
"ES64","ES",2019,2.0991,39.7,2488.4,"Balanced investment"
"ES70","ES",2019,0.96995,38.3,2488.4,"High investement, low fertility"
"FI1B","FI",2017,1.38,12,1100.7,"High investement, low fertility"
"FI1C","FI",2017,1.47,16.1,1100.7,"High investement, low fertility"
"FI1D","FI",2017,1.63,17.9,1100.7,"Balanced investment"
"FI1B","FI",2018,1.33,11.1,1067.7,"High investement, low fertility"
"FI1C","FI",2018,1.36,17.1,1067.7,"High investement, low fertility"
"FI1D","FI",2018,1.53,20.3,1067.7,"Balanced investment"
